id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,year_label,fiscal_year,month,is_ttm
1268,ULTRACEMCO,Mar 2018,30979.0,24834.0,6145.0,20.0,242.0,1238,1848,3301.0,33.0,2224.0,81.0,13.0,Mar 2018,2018.0,Mar,False
1269,ULTRACEMCO,Mar 2019,41462.0,34115.0,7347.0,18.0,350.0,1778,2451,3468.0,31.0,2400.0,88.0,13.0,Mar 2019,2019.0,Mar,False
1270,ULTRACEMCO,Mar 2020,42430.0,33184.0,9246.0,22.0,651.0,1992,2723,5183.0,-11.0,5751.0,199.0,7.0,Mar 2020,2020.0,Mar,False
1271,ULTRACEMCO,Mar 2021,44726.0,33158.0,11568.0,26.0,619.0,1486,2700,8001.0,32.0,5462.0,189.0,20.0,Mar 2021,2021.0,Mar,False
1272,ULTRACEMCO,Mar 2022,52599.0,41084.0,11514.0,22.0,669.0,945,2715,8524.0,14.0,7334.0,254.0,15.0,Mar 2022,2022.0,Mar,False
1273,ULTRACEMCO,Mar 2023,63240.0,52620.0,10620.0,17.0,507.0,823,2888,7416.0,32.0,5073.0,175.0,22.0,Mar 2023,2023.0,Mar,False
1274,ULTRACEMCO,Mar 2024,70908.0,57940.0,12969.0,18.0,567.0,968,3145,9422.0,26.0,7004.0,243.0,29.0,Mar 2024,2024.0,Mar,False
1275,ULTRACEMCO,TTM,71317.0,59261.0,12056.0,17.0,739.0,1216,3478,8101.0,,6252.0,216.0,,TTM,,,True
1276,UNIONBANK,Mar 2013,25169.0,7268.0,325.0,1.0,2868.0,17575,156,3037.0,30.0,2146.0,36.0,22.0,Mar 2013,2013.0,Mar,False
1277,UNIONBANK,Mar 2014,29394.0,8829.0,-902.0,-3.0,3141.0,21467,198,2040.0,18.0,1687.0,27.0,15.0,Mar 2014,2014.0,Mar,False
1278,UNIONBANK,Mar 2015,32164.0,9498.0,-973.0,-3.0,3957.0,23640,225,2759.0,36.0,1771.0,28.0,22.0,Mar 2015,2015.0,Mar,False
1279,UNIONBANK,Mar 2016,32316.0,10349.0,-1928.0,-6.0,3934.0,23894,249,1758.0,24.0,1347.0,20.0,10.0,Mar 2016,2016.0,Mar,False
1280,UNIONBANK,Mar 2017,32817.0,13871.0,-4830.0,-15.0,5430.0,23771,241,359.0,-58.0,573.0,8.0,0.0,Mar 2017,2017.0,Mar,False
1281,UNIONBANK,Mar 2018,32952.0,21181.0,-11700.0,-36.0,5462.0,23471,368,-6607.0,-21.0,-5212.0,-45.0,0.0,Mar 2018,2018.0,Mar,False
1282,UNIONBANK,Mar 2019,34314.0,19019.0,-8601.0,-25.0,5042.0,23896,374,-3933.0,-25.0,-2922.0,-17.0,0.0,Mar 2019,2019.0,Mar,False
1283,UNIONBANK,Mar 2020,37479.0,21166.0,-9523.0,-25.0,5789.0,25837,417,-4151.0,-27.0,-3121.0,-9.0,0.0,Mar 2020,2020.0,Mar,False
1284,UNIONBANK,Mar 2021,69311.0,36270.0,-11071.0,-16.0,14307.0,44112,908,2327.0,-22.0,2863.0,4.0,0.0,Mar 2021,2021.0,Mar,False
1285,UNIONBANK,Mar 2022,68230.0,32264.0,-4213.0,-6.0,13524.0,40178,745,8566.0,39.0,5265.0,8.0,25.0,Mar 2022,2022.0,Mar,False
1286,UNIONBANK,Mar 2023,81163.0,36155.0,-3024.0,-4.0,15915.0,48033,745,12147.0,31.0,8512.0,12.0,24.0,Mar 2023,2023.0,Mar,False
1287,UNIONBANK,Mar 2024,100376.0,32422.0,4590.0,5.0,17813.0,63364,895,21508.0,36.0,13797.0,18.0,20.0,Mar 2024,2024.0,Mar,False
1288,UNIONBANK,TTM,107058.0,35514.0,2090.0,2.0,20440.0,69454,0,22530.0,,16344.0,21.0,,TTM,,,True
1289,UNITDSPR,Mar 2013,10378.0,9287.0,1091.0,11.0,146.0,985,178,73.0,99.0,-105.0,-2.0,-31.0,Mar 2013,2013.0,Mar,False
1290,UNITDSPR,Mar 2014,10508.0,13876.0,-3368.0,-32.0,681.0,1323,203,-4213.0,7.0,-4489.0,-62.0,0.0,Mar 2014,2014.0,Mar,False
1291,UNITDSPR,Mar 2015,9254.0,9619.0,-366.0,-4.0,-360.0,687,223,-1635.0,3.0,-1687.0,-23.0,0.0,Mar 2015,2015.0,Mar,False
1292,UNITDSPR,Mar 2016,8495.0,8162.0,333.0,4.0,648.0,457,157,366.0,61.0,143.0,2.0,0.0,Mar 2016,2016.0,Mar,False
1293,UNITDSPR,Mar 2017,8818.0,7826.0,991.0,11.0,-265.0,375,189,163.0,43.0,93.0,1.0,0.0,Mar 2017,2017.0,Mar,False
1294,UNITDSPR,Mar 2018,8591.0,7381.0,1209.0,14.0,172.0,278,192,912.0,28.0,652.0,9.0,0.0,Mar 2018,2018.0,Mar,False
1295,UNITDSPR,Mar 2019,9341.0,7947.0,1394.0,15.0,70.0,237,215,1012.0,32.0,684.0,10.0,0.0,Mar 2019,2019.0,Mar,False
1296,UNITDSPR,Mar 2020,9325.0,7756.0,1569.0,17.0,89.0,212,285,1160.0,47.0,621.0,9.0,0.0,Mar 2020,2020.0,Mar,False
1297,UNITDSPR,Mar 2021,8131.0,7080.0,1051.0,13.0,-25.0,188,299,540.0,33.0,362.0,5.0,0.0,Mar 2021,2021.0,Mar,False
1298,UNITDSPR,Mar 2022,9712.0,8117.0,1595.0,16.0,-117.0,88,304,1087.0,25.0,811.0,11.0,0.0,Mar 2022,2022.0,Mar,False
1299,UNITDSPR,Mar 2023,10612.0,9195.0,1417.0,13.0,249.0,104,283,1279.0,12.0,1126.0,16.0,0.0,Mar 2023,2023.0,Mar,False
1300,UNITDSPR,Mar 2024,11321.0,9321.0,2000.0,18.0,208.0,76,275,1857.0,24.0,1408.0,19.0,46.0,Mar 2024,2024.0,Mar,False
1301,UNITDSPR,TTM,11821.0,9710.0,2111.0,18.0,176.0,96,286,1905.0,,1402.0,19.0,,TTM,,,True
1302,VBL,Dec 2012,1800.0,1572.0,228.0,13.0,44.0,116,136,21.0,-20.0,25.0,2.0,0.0,Dec 2012,2012.0,Dec,False
1303,VBL,Dec 2013,2115.0,1824.0,291.0,14.0,19.0,171,184,-46.0,-11.0,-40.0,0.0,0.0,Dec 2013,2013.0,Dec,False
1304,VBL,Dec 2014,2502.0,2116.0,387.0,15.0,14.0,187,210,4.0,99.0,-20.0,0.0,0.0,Dec 2014,2014.0,Dec,False
1305,VBL,Dec 2015,3394.0,2752.0,642.0,19.0,36.0,170,317,191.0,41.0,113.0,1.0,0.0,Dec 2015,2015.0,Dec,False
1306,VBL,Dec 2016,3861.0,3052.0,810.0,21.0,27.0,435,322,79.0,39.0,48.0,0.0,0.0,Dec 2016,2016.0,Dec,False
1307,VBL,Dec 2017,4004.0,3165.0,838.0,21.0,14.0,215,347,291.0,26.0,214.0,1.0,22.0,Dec 2017,2017.0,Dec,False
1308,VBL,Dec 2018,5105.0,4069.0,1036.0,20.0,6.0,223,385,434.0,31.0,300.0,1.0,16.0,Dec 2018,2018.0,Dec,False
1309,VBL,Dec 2019,7130.0,5667.0,1462.0,21.0,47.0,324,489,696.0,32.0,472.0,1.0,15.0,Dec 2019,2019.0,Dec,False
1310,VBL,Dec 2020,6450.0,5235.0,1215.0,19.0,-30.0,294,529,363.0,1.0,357.0,1.0,22.0,Dec 2020,2020.0,Dec,False
1311,VBL,Dec 2021,8823.0,7129.0,1694.0,19.0,51.0,207,531,1007.0,26.0,746.0,2.0,16.0,Dec 2021,2021.0,Dec,False
1312,VBL,Dec 2022,13173.0,10310.0,2863.0,22.0,-18.0,204,617,2024.0,23.0,1550.0,5.0,15.0,Dec 2022,2022.0,Dec,False
1313,VBL,Dec 2023,16043.0,12326.0,3717.0,23.0,-5.0,292,681,2739.0,23.0,2102.0,6.0,16.0,Dec 2023,2023.0,Dec,False
1314,VBL,TTM,18987.0,14438.0,4549.0,24.0,86.0,415,853,3367.0,,2582.0,8.0,,TTM,,,True
1315,VEDL,Mar 2013,2749.0,2283.0,465.0,17.0,33.0,475,197,-174.0,-25.0,2280.0,26.0,0.0,Mar 2013,2013.0,Mar,False
1316,VEDL,Mar 2014,66152.0,46557.0,19595.0,30.0,1874.0,5094,6882,9493.0,-9.0,11421.0,21.0,15.0,Mar 2014,2014.0,Mar,False
1317,VEDL,Mar 2015,73710.0,51595.0,22114.0,30.0,-19222.0,5659,7159,-9925.0,15.0,-11369.0,-53.0,-8.0,Mar 2015,2015.0,Mar,False
1318,VEDL,Mar 2016,64262.0,82741.0,-18479.0,-29.0,4290.0,5778,8572,-28540.0,-37.0,-17862.0,-41.0,-8.0,Mar 2016,2016.0,Mar,False
1319,VEDL,Mar 2017,72225.0,50849.0,21376.0,30.0,4423.0,5855,6292,13652.0,17.0,11316.0,23.0,83.0,Mar 2017,2017.0,Mar,False
1320,VEDL,Mar 2018,91866.0,66989.0,24877.0,27.0,6087.0,5112,6283,19569.0,30.0,13692.0,28.0,76.0,Mar 2018,2018.0,Mar,False
1321,VEDL,Mar 2019,92048.0,68877.0,23171.0,25.0,4270.0,5689,8192,13560.0,28.0,9698.0,19.0,99.0,Mar 2019,2019.0,Mar,False
1322,VEDL,Mar 2020,84447.0,63704.0,20743.0,25.0,-14932.0,4977,9093,-8259.0,-43.0,-4744.0,-18.0,-22.0,Mar 2020,2020.0,Mar,False
1323,VEDL,Mar 2021,88021.0,60703.0,27318.0,31.0,2743.0,5210,7638,17213.0,13.0,15032.0,31.0,30.0,Mar 2021,2021.0,Mar,False
1324,VEDL,Mar 2022,132732.0,87908.0,44824.0,34.0,1832.0,4797,8895,32964.0,28.0,23710.0,51.0,89.0,Mar 2022,2022.0,Mar,False
1325,VEDL,Mar 2023,147308.0,112877.0,34431.0,23.0,2625.0,6225,10555,20276.0,28.0,14503.0,28.0,357.0,Mar 2023,2023.0,Mar,False
1326,VEDL,Mar 2024,143727.0,108415.0,35312.0,25.0,5239.0,9465,10723,20363.0,63.0,7539.0,11.0,259.0,Mar 2024,2024.0,Mar,False
1327,VEDL,TTM,144448.0,107376.0,37072.0,26.0,5266.0,9721,10958,21659.0,,15841.0,30.0,,TTM,,,True
1328,WIPRO,Mar 2013,37430.0,29773.0,7657.0,20.0,1440.0,289,940,7869.0,21.0,6182.0,5.0,28.0,Mar 2013,2013.0,Mar,False
1329,WIPRO,Mar 2014,43424.0,33788.0,9635.0,22.0,1922.0,383,1060,10114.0,21.0,7991.0,6.0,25.0,Mar 2014,2014.0,Mar,False
1330,WIPRO,Mar 2015,46951.0,36652.0,10299.0,22.0,2450.0,350,1175,11224.0,22.0,8714.0,7.0,34.0,Mar 2015,2015.0,Mar,False
1331,WIPRO,Mar 2016,51244.0,40448.0,10796.0,21.0,2752.0,558,1496,11494.0,22.0,8957.0,7.0,17.0,Mar 2016,2016.0,Mar,False
1332,WIPRO,Mar 2017,55448.0,44128.0,11321.0,20.0,2623.0,594,2310,11039.0,23.0,8518.0,7.0,6.0,Mar 2017,2017.0,Mar,False
1333,WIPRO,Mar 2018,54487.0,44100.0,10387.0,19.0,2550.0,583,2112,10242.0,22.0,8003.0,7.0,6.0,Mar 2018,2018.0,Mar,False
1334,WIPRO,Mar 2019,59019.0,47406.0,11613.0,20.0,2614.0,738,1947,11542.0,22.0,9018.0,7.0,7.0,Mar 2019,2019.0,Mar,False
1335,WIPRO,Mar 2020,61138.0,48795.0,12342.0,20.0,2728.0,733,2086,12252.0,20.0,9772.0,9.0,6.0,Mar 2020,2020.0,Mar,False
1336,WIPRO,Mar 2021,61935.0,47164.0,14771.0,24.0,2404.0,509,2763,13903.0,22.0,10868.0,10.0,5.0,Mar 2021,2021.0,Mar,False
1337,WIPRO,Mar 2022,79312.0,62628.0,16684.0,21.0,2067.0,532,3078,15141.0,19.0,12243.0,11.0,27.0,Mar 2022,2022.0,Mar,False
1338,WIPRO,Mar 2023,90488.0,73649.0,16839.0,19.0,2275.0,1008,3340,14766.0,23.0,11366.0,10.0,5.0,Mar 2023,2023.0,Mar,False
1339,WIPRO,Mar 2024,89760.0,73008.0,16752.0,19.0,2631.0,1255,3407,14721.0,25.0,11112.0,11.0,5.0,Mar 2024,2024.0,Mar,False
1340,WIPRO,TTM,88792.0,71019.0,17773.0,20.0,3349.0,1431,3077,16615.0,,12488.0,12.0,,TTM,,,True
1341,ZOMATO,Mar 2018,466.0,558.0,-92.0,-20.0,21.0,6,29,-107.0,0.0,-107.0,-3070.0,0.0,Mar 2018,2018.0,Mar,False
1342,ZOMATO,Mar 2019,1313.0,3556.0,-2243.0,-171.0,1285.0,9,43,-1010.0,0.0,-1010.0,-28574.0,0.0,Mar 2019,2019.0,Mar,False
1343,ZOMATO,Mar 2020,2605.0,4909.0,-2305.0,-88.0,16.0,13,84,-2386.0,0.0,-2386.0,-70097.0,0.0,Mar 2020,2020.0,Mar,False
1344,ZOMATO,Mar 2021,1994.0,2461.0,-467.0,-23.0,-200.0,10,138,-815.0,0.0,-816.0,-23124.0,0.0,Mar 2021,2021.0,Mar,False
1345,ZOMATO,Mar 2022,4192.0,6043.0,-1851.0,-44.0,793.0,12,150,-1220.0,0.0,-1222.0,-2.0,0.0,Mar 2022,2022.0,Mar,False
1346,ZOMATO,Mar 2023,7079.0,8290.0,-1211.0,-17.0,682.0,49,437,-1015.0,-4.0,-971.0,-1.0,0.0,Mar 2023,2023.0,Mar,False
1347,ZOMATO,Mar 2024,12114.0,12071.0,43.0,0.0,846.0,72,526,291.0,-21.0,351.0,0.0,0.0,Mar 2024,2024.0,Mar,False
1348,ZOMATO,TTM,17972.0,17321.0,651.0,4.0,944.0,118,716,761.0,,663.0,1.0,,TTM,,,True
1349,ZYDUSLIFE,Mar 2013,6358.0,5228.0,1130.0,18.0,32.0,169,185,809.0,15.0,690.0,6.0,24.0,Mar 2013,2013.0,Mar,False
1350,ZYDUSLIFE,Mar 2014,7224.0,6021.0,1203.0,17.0,30.0,90,201,942.0,11.0,836.0,8.0,23.0,Mar 2014,2014.0,Mar,False
1351,ZYDUSLIFE,Mar 2015,8651.0,6896.0,1756.0,20.0,45.0,68,287,1446.0,18.0,1188.0,11.0,21.0,Mar 2015,2015.0,Mar,False
1352,ZYDUSLIFE,Mar 2016,9427.0,7095.0,2332.0,25.0,112.0,53,292,2099.0,8.0,1964.0,19.0,17.0,Mar 2016,2016.0,Mar,False
1353,ZYDUSLIFE,Mar 2017,9376.0,7474.0,1902.0,20.0,127.0,45,373,1612.0,8.0,1517.0,15.0,22.0,Mar 2017,2017.0,Mar,False
1354,ZYDUSLIFE,Mar 2018,11905.0,9074.0,2831.0,24.0,111.0,91,539,2312.0,24.0,1810.0,17.0,20.0,Mar 2018,2018.0,Mar,False
1355,ZYDUSLIFE,Mar 2019,13166.0,10174.0,2991.0,23.0,183.0,194,599,2382.0,22.0,1899.0,18.0,19.0,Mar 2019,2019.0,Mar,False
1356,ZYDUSLIFE,Mar 2020,14253.0,11455.0,2798.0,20.0,-264.0,342,696,1495.0,21.0,1204.0,11.0,30.0,Mar 2020,2020.0,Mar,False
1357,ZYDUSLIFE,Mar 2021,14404.0,11013.0,3391.0,24.0,-231.0,159,670,2331.0,8.0,2185.0,21.0,17.0,Mar 2021,2021.0,Mar,False
1358,ZYDUSLIFE,Mar 2022,15110.0,11768.0,3342.0,22.0,2581.0,127,713,5084.0,10.0,4618.0,44.0,6.0,Mar 2022,2022.0,Mar,False
1359,ZYDUSLIFE,Mar 2023,17237.0,13378.0,3860.0,22.0,-422.0,130,723,2585.0,23.0,2092.0,19.0,31.0,Mar 2023,2023.0,Mar,False
1360,ZYDUSLIFE,Mar 2024,19547.0,14163.0,5384.0,28.0,293.0,81,764,4832.0,20.0,3973.0,38.0,8.0,Mar 2024,2024.0,Mar,False
1361,ZYDUSLIFE,TTM,21484.0,15205.0,6278.0,29.0,351.0,112,849,5668.0,,4439.0,43.0,,TTM,,,True
1362,INDIGO,Mar 2013,9203.0,73.0,8348.0,855.0,9.0,296,86,993.0,21.0,787.0,25647.0,70.0,Mar 2013,2013.0,Mar,False
1363,INDIGO,Mar 2014,11117.0,123.0,10684.0,433.0,4.0,391,226,475.0,0.0,474.0,15454.0,80.0,Mar 2014,2014.0,Mar,False
1364,INDIGO,Mar 2015,13925.0,150.0,12022.0,1904.0,14.0,395,302,1847.0,29.0,1304.0,42481.0,83.0,Mar 2015,2015.0,Mar,False
1365,INDIGO,Mar 2016,16140.0,350.0,12976.0,3164.0,20.0,515,505,2824.0,30.0,1986.0,55.0,27.0,Mar 2016,2016.0,Mar,False
1366,INDIGO,Mar 2017,18580.0,406.0,16362.0,2219.0,12.0,789,457,2144.0,23.0,1659.0,46.0,74.0,Mar 2017,2017.0,Mar,False
1367,INDIGO,Mar 2018,23021.0,413.0,19991.0,3030.0,13.0,947,437,3127.0,28.0,2242.0,58.0,10.0,Mar 2018,2018.0,Mar,False
1368,INDIGO,Mar 2019,28497.0,563.0,28648.0,-151.0,-1.0,1325,760,-149.0,-99.0,156.0,4.0,123.0,Mar 2019,2019.0,Mar,False
1369,INDIGO,Mar 2020,35756.0,1902.0,31687.0,4069.0,11.0,1531,3974,-275.0,-10.0,-248.0,-6.0,0.0,Mar 2020,2020.0,Mar,False
1370,INDIGO,Mar 2021,14641.0,2170.0,14638.0,2.0,0.0,1036,4699,-5830.0,0.0,-6171.0,-151.0,0.0,Mar 2021,2021.0,Mar,False
1371,INDIGO,Mar 2022,25931.0,2386.0,25373.0,558.0,2.0,725,5068,-6171.0,0.0,-317.0,-160.0,0.0,Mar 2022,2022.0,Mar,False
1372,INDIGO,Mar 2023,54446.0,3168.0,47926.0,6521.0,12.0,1431,5101,-317.0,0.0,-317.0,-8.0,0.0,Mar 2023,2023.0,Mar,False
1373,INDIGO,Mar 2024,68904.0,4805.0,52573.0,16331.0,24.0,2326,6406,8043.0,-2.0,8167.0,212.0,0.0,Mar 2024,2024.0,Mar,False
1374,INDIGO,TTM,76476.0,0.0,60568.0,15908.0,21.0,3034,7955,6182.0,,6074.0,157.0,,TTM,,,True
